date,evening_peak_demand_nr_mw,evening_peak_demand_wr_mw,evening_peak_demand_sr_mw,evening_peak_demand_er_mw,evening_peak_demand_ner_mw,evening_peak_demand_total_mw,peak_shortage_nr_mw,peak_shortage_wr_mw,peak_shortage_sr_mw,peak_shortage_er_mw,peak_shortage_ner_mw,peak_shortage_total_mw,energy_met_nr_mu,energy_met_wr_mu,energy_met_sr_mu,energy_met_er_mu,energy_met_ner_mu,energy_met_total_mu,hydro_gen_nr_mu,hydro_gen_wr_mu,hydro_gen_sr_mu,hydro_gen_er_mu,hydro_gen_ner_mu,hydro_gen_total_mu,wind_gen_nr_mu,wind_gen_wr_mu,wind_gen_sr_mu,wind_gen_er_mu,wind_gen_ner_mu,wind_gen_total_mu,solar_gen_nr_mu,solar_gen_wr_mu,solar_gen_sr_mu,solar_gen_er_mu,solar_gen_ner_mu,solar_gen_total_mu,energy_shortage_nr_mu,energy_shortage_wr_mu,energy_shortage_sr_mu,energy_shortage_er_mu,energy_shortage_ner_mu,energy_shortage_total_mu,max_demand_met_nr_mw,max_demand_met_wr_mw,max_demand_met_sr_mw,max_demand_met_er_mw,max_demand_met_ner_mw,max_demand_met_total_mw,freq_fvi,freq_pct_below_497,freq_pct_497_498,freq_pct_498_499,freq_pct_below_499,freq_pct_499_5005,freq_pct_above_5005,gen_coal_mu,gen_lignite_mu,gen_hydro_mu,gen_nuclear_mu,gen_gas_mu,gen_res_mu,gen_total_mu,share_res_pct,share_nonfossil_pct,outage_central_nr_mw,outage_central_wr_mw,outage_central_sr_mw,outage_central_er_mw,outage_central_ner_mw,outage_central_total_mw,outage_state_nr_mw,outage_state_wr_mw,outage_state_sr_mw,outage_state_er_mw,outage_state_ner_mw,outage_state_total_mw,outage_total_nr_mw,outage_total_wr_mw,outage_total_sr_mw,outage_total_er_mw,outage_total_ner_mw,outage_total_total_mw,ie_schedule_nr_mu,ie_schedule_wr_mu,ie_schedule_sr_mu,ie_schedule_er_mu,ie_schedule_ner_mu,ie_schedule_total_mu,ie_actual_nr_mu,ie_actual_wr_mu,ie_actual_sr_mu,ie_actual_er_mu,ie_actual_ner_mu,ie_actual_total_mu,ie_odud_nr_mu,ie_odud_wr_mu,ie_odud_sr_mu,ie_odud_er_mu,ie_odud_ner_mu,ie_odud_total_mu,trans_bhutan_mu,trans_nepal_mu,trans_bangladesh_mu,diversity_regional,diversity_state,ir_er_nr_import_mu,ir_er_nr_export_mu,ir_er_nr_net_mu,ir_er_wr_import_mu,ir_er_wr_export_mu,ir_er_wr_net_mu,ir_er_sr_import_mu,ir_er_sr_export_mu,ir_er_sr_net_mu,ir_er_ner_import_mu,ir_er_ner_export_mu,ir_er_ner_net_mu,ir_ner_nr_import_mu,ir_ner_nr_export_mu,ir_ner_nr_net_mu,ir_wr_nr_import_mu,ir_wr_nr_export_mu,ir_wr_nr_net_mu,ir_wr_sr_import_mu,ir_wr_sr_export_mu,ir_wr_sr_net_mu,trans_godda_bangladesh_mu,solar_hr_peak_mw,solar_hr_shortage_mw,nonsolar_hr_peak_mw,nonsolar_hr_shortage_mw,xb_export_bhutan_mu,xb_export_nepal_mu,xb_export_bangladesh_mu,xb_export_myanmar_mu,xb_import_bhutan_mu,xb_import_nepal_mu,xb_import_bangladesh_mu,xb_import_myanmar_mu,xb_net_bhutan_mu,xb_net_nepal_mu,xb_net_bangladesh_mu,xb_net_myanmar_mu
2025-12-13,57695.0,68870.0,47852.0,22367.0,2797.0,199581.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.0,1528.6,1141.85,454.5,50.93,4446.88,123.99,37.87,115.05,19.31,12.48,308.7,4.35,38.58,53.11,,,96.04,156.4,166.911,153.68,3.19,1.11,481.291,0.0,0.0,0.0,0.0,0.0,0.0,66558.0,75948.0,56848.0,23055.0,2920.0,221577.0,0.037,0.0,0.0,6.63,6.63,81.09,12.28,3627.55,92.59,308.7,136.34,62.04,637.941,4865.161,13.112433483701771,22.259921100247247,6447.46,11397.6,7848.0,6280.0,55.0,32028.06,8459.0,10245.5,8834.0,2046.5,205.0,29790.0,14906.46,21643.1,16682.0,8326.5,260.0,61818.06,226.79,-213.21,145.7,-167.57,8.29,0.0,227.41,-205.03,134.456,-180.61,6.55,-17.224,0.62,8.18,-11.244,-13.04,-1.74,-17.224,-9.16,7.698,-19.976,1.016,1.054,0.61,76.61,-76.0,4.55,44.97,-40.42,0.0,101.94,-101.94,0.28,8.2,-7.92,0.0,0.0,0.0,75.55,237.47,-161.92,32.11,115.03,-82.92,-24.064,221577.0,0.0,208860.0,0.0,9.55,0.0,18.3,0.0,0.0,6.95,0.0,0.0,-9.55,6.95,-18.3,0.0
2025-12-14,53953.0,61777.0,43367.0,21429.0,2624.0,183150.0,0.0,0.0,0.0,0.0,0.0,0.0,1217.0,1489.6,1069.76,441.46,48.62,4266.44,124.74,29.74,95.54,17.61,10.72,278.35,3.31,71.4,70.24,,,144.95,142.01,161.9352,156.98,3.38,1.12,465.4252,0.0,0.0,0.0,0.0,0.0,0.0,64290.0,74352.0,54780.0,21634.0,2720.0,214183.0,0.038,0.0,0.5,4.52,5.02,74.23,20.75,3449.356,81.57,278.35,136.4,54.75,670.0852,4670.5112,14.347148980180156,23.22733323067505,6262.46,11397.6,7788.0,5970.0,55.0,31473.06,9589.0,10695.5,8234.0,2496.5,205.0,31220.0,15851.46,22093.1,16022.0,8466.5,260.0,62693.06,229.61,-209.32,120.99,-150.29,9.01,0.0,232.76,-203.8,112.87,-161.96,7.55,-12.58,3.15,5.52,-8.12,-11.67,-1.46,-12.58,-10.27,3.845,-22.015,1.016,1.042,0.68,68.25,-67.57,2.08,38.4,-36.32,0.0,93.02,-93.02,0.25,9.4,-9.15,0.0,0.0,0.0,64.96,236.45,-171.49,32.87,101.22,-68.35,-28.38,214183.0,0.0,194641.0,0.0,10.62,0.5,20.5,0.0,0.0,4.58,0.0,0.0,-10.62,4.08,-20.5,0.0
2025-12-15,58356.0,65019.0,48266.0,22384.0,2800.0,196825.0,0.0,0.0,0.0,0.0,0.0,0.0,1245.0,1530.1,1132.11,449.53,50.11,4406.85,120.82,33.95,99.06,18.72,11.04,283.59,6.88,94.72,81.69,,,183.29,163.65,163.3111,155.21,2.98,1.08,486.2311,0.0,0.0,0.0,0.0,0.0,0.0,65196.0,76242.0,58601.0,23123.0,2964.0,220255.0,0.032,0.0,0.5,2.19,2.68,78.95,18.37,3515.004,88.57,283.59,136.65,59.31,732.1611,4815.2851,15.204937709711103,23.93214682137928,6162.46,11034.6,6578.0,5810.0,30.0,29615.06,10459.0,10355.5,8444.0,2496.5,205.0,31960.0,16621.46,21390.1,15022.0,8306.5,235.0,61575.06,227.72,-223.4,143.52,-157.0,9.16,0.0,227.74,-224.88,131.221,-158.31,8.05,-16.179,0.02,-1.48,-12.299,-1.31,-1.11,-16.179,-9.97,3.58,-22.215,1.026,1.059,1.48,71.52,-70.04,4.08,30.21,-26.13,0.0,96.09,-96.09,0.24,10.11,-9.87,0.0,0.0,0.0,65.02,230.04,-165.02,31.77,116.71,-84.94,-24.73,220255.0,0.0,209358.0,0.0,10.5,0.88,20.51,0.0,0.0,4.39,0.0,0.0,-10.5,3.51,-20.51,0.0
2025-12-16,59657.0,65540.0,48302.0,22608.0,2811.0,198918.0,0.0,0.0,0.0,0.0,0.0,0.0,1273.0,1540.6,1163.32,455.24,50.73,4482.89,130.39,36.41,105.03,17.65,10.28,299.76,11.25,136.08,95.91,,,243.24,162.0,161.62,107.14,2.87,1.01,434.64,0.07,0.0,0.0,0.0,0.0,0.07,67753.0,76332.0,59005.0,23114.0,2998.0,224344.0,0.046,0.76,0.49,4.42,5.67,79.62,14.71,3568.2,96.66,299.76,136.43,54.84,739.39,4895.28,15.104141131865797,24.01456096484777,6489.46,11334.6,7078.0,5210.0,80.0,30192.06,11139.0,11630.5,8494.0,2286.5,205.0,33755.0,17628.46,22965.1,15572.0,7496.5,285.0,63947.06,252.72,-260.67,176.46,-179.21,10.69,-0.01,249.84,-266.42,180.015,-187.1,9.58,-14.085,-2.88,-5.75,3.555,-7.89,-1.11,-14.075,-11.17,3.48,-19.662,1.021,1.048,1.81,77.94,-76.13,6.67,46.85,-40.18,0.0,99.95,-99.95,0.29,11.46,-11.17,0.0,0.0,0.0,69.72,250.38,-180.66,36.5,162.11,-125.61,-21.269,224344.0,0.0,208892.0,70.0,12.28,0.67,18.17,0.0,0.0,4.15,0.0,0.0,-12.28,3.47,-18.17,0.0
2025-12-17,60886.0,66490.0,49227.0,22694.0,2804.0,202101.0,0.0,0.0,0.0,0.0,0.0,0.0,1291.0,1559.9,1157.46,462.07,49.57,4520.0,130.11,43.68,97.99,20.09,10.55,302.42,4.85,72.5,92.58,,,169.93,173.09,162.43,121.53,2.84,1.03,460.92,0.18,0.23,0.0,0.0,0.0,0.41,69735.0,76964.0,57756.0,23228.0,2977.0,226989.0,0.035,0.02,0.83,2.9,3.76,80.55,15.69,3595.19,91.03,302.42,128.17,64.05,692.23,4873.09,14.205155250569966,23.04123256496392,5739.46,11784.6,6938.0,4710.0,113.5,29285.56,11409.0,11355.5,8494.0,2786.5,205.0,34250.0,17148.46,23140.1,15432.0,7496.5,318.5,63535.56,231.75,-224.38,164.81,-183.41,11.23,0.0,227.35,-212.23,152.474,-190.4,7.63,-15.176,-4.4,12.15,-12.336,-6.99,-3.6,-15.176,-9.61,2.75,-22.853,1.016,1.045,2.34,73.91,-71.57,9.25,47.05,-37.8,0.04,106.11,-106.07,0.31,9.43,-9.12,0.0,0.0,0.0,87.99,251.29,-163.3,37.69,123.09,-85.4,-23.97,226989.0,0.0,209786.0,178.0,11.68,0.8,21.11,0.0,0.13,3.95,0.0,0.0,-11.55,3.15,-21.11,0.0
2025-12-18,60907.0,65899.0,49366.0,23069.0,2834.0,202075.0,0.0,582.0,0.0,0.0,0.0,582.0,1285.0,1550.5,1163.55,465.37,50.8,4515.22,131.37,45.41,100.69,17.21,10.63,305.31,3.57,55.16,93.55,,,152.28,152.52,162.41,149.49,2.93,1.06,468.41,0.16,1.9,0.0,0.0,0.0,2.06,68675.0,77630.0,58118.0,23960.0,3011.0,227084.0,0.046,0.74,0.5,5.44,6.68,81.33,11.99,3625.98,88.88,305.31,126.86,65.28,682.76,4895.07,13.947910857250251,22.776589507402345,5459.46,12544.6,8578.0,4710.0,168.5,31460.56,10014.0,12289.5,9134.0,2576.5,205.0,34219.0,15473.46,24834.1,17712.0,7286.5,373.5,65679.56,233.2,-194.78,142.94,-194.45,13.1,0.01,230.84,-185.85,129.484,-203.61,9.27,-19.866,-2.36,8.93,-13.456,-9.16,-3.83,-19.876,-11.6,1.85,-22.871,1.018,1.047,0.69,90.6,-89.91,13.29,37.49,-24.2,0.0,106.76,-106.76,0.18,10.95,-10.77,0.0,0.0,0.0,88.23,242.44,-154.21,36.5,91.33,-54.83,-24.9549,227084.0,0.0,209213.0,521.0,12.32,1.21,21.21,0.0,0.0,3.64,0.0,0.0,-12.32,2.44,-21.21,0.0
2025-12-19,60904.0,66242.0,48384.0,23486.0,2847.0,201863.0,0.0,245.0,0.0,0.0,0.0,245.0,1291.0,1554.3,1183.83,482.37,52.14,4563.64,132.4,47.6,99.11,21.24,10.56,310.91,1.84,50.09,73.66,,,125.59,173.16,165.13,152.07,2.35,1.06,493.77,0.26,1.12,0.0,0.147,0.0,1.527,68822.0,76936.0,59845.0,24145.0,2962.0,230406.0,0.054,0.49,1.84,8.0,10.32,75.89,13.78,3660.63,90.21,310.91,126.8,62.82,682.08,4933.45,13.825618988740132,22.6979091710669,7164.46,11884.6,8078.0,4710.0,143.5,31980.56,10009.0,11637.5,9364.0,2836.5,205.0,34052.0,17173.46,23522.1,17442.0,7546.5,348.5,66032.56,217.99,-206.74,179.58,-205.53,14.7,0.0,219.76,-205.61,171.523,-211.14,12.84,-8.627,1.77,1.13,-8.057,-5.61,-2.14,-8.627,-10.2,1.07,-19.843,1.009,1.037,0.69,87.84,-87.15,14.23,39.71,-25.48,0.0,95.97,-95.97,0.19,14.52,-14.33,0.0,0.0,0.0,87.76,226.46,-138.7,33.39,125.16,-91.77,-23.2027,230406.0,0.0,208393.96875,668.0,13.02,1.45,18.53,0.0,0.0,3.15,0.0,0.0,-13.02,1.68,-18.53,0.0
2025-12-20,60306.0,69721.0,47987.0,22454.0,2794.0,203262.0,106.0,0.0,250.0,448.0,0.0,804.0,1294.0,1551.8,1157.98,478.25,51.19,4533.22,133.62,47.7,99.97,18.56,10.855,310.705,2.14,30.3,48.52,,,80.96,160.43,160.81,154.96,2.16,0.94,479.3,0.88,0.0,0.75,1.016,0.0,2.646,69389.0,77991.0,58256.0,24314.0,2717.0,229251.0,0.065,1.42,0.86,6.62,8.9,78.88,12.22,3731.47,97.26,311.475,131.14,64.34,623.1600000000001,4959.0,12.709438672237082,21.660274693394328,7287.46,11284.6,9888.0,5620.0,113.5,34194.0,10049.0,11251.0,10934.0,2746.5,205.0,35185.5,17336.46,22535.6,20822.0,8367.0,318.5,69380.0,214.66,-206.12,180.89,-201.17,11.73,-0.01,222.73,-211.59,171.352,-205.46,9.45,-13.518,8.07,-5.47,-9.538,-4.29,-2.28,-13.508,-11.64,2.45,-20.154,1.014,1.035,0.77,91.65,-90.88,14.55,45.28,-30.73,0.0,86.22,-86.22,0.26,11.75,-11.49,0.0,0.0,0.0,70.45,254.9,-184.45,34.83,131.39,-96.56,-24.77,229251.0,0.0,208194.0,1076.0,13.2,0.87,18.59,0.0,0.0,3.48,0.0,0.0,-13.2,2.61,-18.59,0.0
2025-12-21,57873.0,66296.0,43604.0,22402.0,2642.0,192817.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.0,1525.3,1103.13,453.97,48.4,4394.8,131.57,52.04,88.26,18.76,10.271,300.901,3.6,42.87,68.7,,,115.17,151.97,144.415,152.49,2.39,1.06,452.325,0.0,0.0,0.0,0.0,0.0,0.0,69585.0,77021.0,57260.0,22839.0,2783.0,226534.0,0.048,0.0,1.94,8.73,10.67,76.67,12.66,3619.0,100.0,302.0,131.0,44.27,586.555,4783.0,12.4039235440132,21.453624672378915,7907.46,14180.6,9488.0,4435.0,147.0,36158.06,10179.0,11211.0,10064.0,3036.5,205.0,34695.5,18086.46,25391.6,19552.0,7471.5,352.0,70853.56,242.19,-211.76,163.27,-202.71,9.0,-0.01,236.59,-191.27,144.496,-210.27,7.08,-13.374,-5.6,20.49,-18.774,-7.56,-1.92,-13.364,-11.9,1.25,-21.36,1.013,1.03,0.82,99.24,-98.42,10.91,48.96,-38.05,0.0,80.74,-80.74,0.22,9.48,-9.26,0.0,0.0,0.0,64.82,246.56,-181.74,45.37,128.4,-83.03,-25.18,226534.0,0.0,200013.0,0.0,12.72,1.5,19.71,0.0,0.0,3.66,0.0,0.0,-12.72,2.17,-19.71,0.0
2025-12-22,61670.0,66767.0,46101.0,23012.0,2778.0,200328.0,0.0,232.0,0.0,97.0,0.0,329.0,1293.0,1548.0,1161.0,465.37,50.33,4518.0,133.57,52.22,91.74,21.75,10.83,310.11,8.42,61.54,68.18,,,138.14,136.58,155.486,140.21,2.33,1.06,435.666,0.48,0.75,0.0,0.145,0.0,1.375,69382.0,78095.0,60542.0,24120.0,2838.0,230405.0,0.05,0.31,0.58,7.72,8.61,75.0,16.39,3677.73,106.63,310.92999999999995,131.12,83.03,632.03,4941.47,12.928617949506783,21.86753385742245,6747.46,13278.6,7628.0,4435.0,113.5,32202.56,8719.0,10829.5,10034.0,3226.5,205.0,33014.0,15466.46,24108.1,17662.0,7661.5,318.5,65216.56,243.06,-215.83,161.02,-198.59,10.34,0.0,251.81,-218.89,144.591,-199.77,8.82,-13.439,8.75,-3.06,-16.429,-1.18,-1.52,-13.439,-11.13,0.23,-22.879,1.019,1.041,0.56,97.64,-97.08,2.74,46.04,-43.3,0.0,85.78,-85.78,0.22,10.78,-10.56,0.0,0.0,0.0,64.78,229.18,-164.4,29.58,127.08,-97.5,-23.146,230405.0,0.0,210460.0,285.0,12.75,1.39,21.22,0.0,0.0,2.26,0.0,0.0,-12.75,0.87,-21.22,0.0
2025-12-23,62085.0,67478.0,49172.0,22929.0,2755.0,204419.0,0.0,184.0,0.0,1148.0,0.0,1332.0,1301.0,1565.5,1188.69,469.94,51.44,4576.57,128.88,59.49,91.37,20.0,14.74,314.48,12.23,100.8,46.16,,,159.19,128.7,162.498,156.6,2.34,0.92,451.058,0.67,0.91,0.0,1.212,0.0,2.792,69802.0,78495.0,60510.0,23867.0,2949.0,231308.0,0.034,0.0,0.52,4.27,4.79,80.62,14.59,3687.64,104.87,314.48,130.8,93.5,678.998,5010.288,13.55207524996567,22.43938871378252,6741.46,13777.1,8338.0,4185.0,80.0,33121.56,8119.0,12519.5,8934.0,3226.5,205.0,33004.0,14860.46,26296.6,17272.0,7411.5,285.0,66125.56,236.95,-239.56,183.83,-190.79,9.57,0.0,246.66,-254.53,174.611,-191.98,5.99,-19.249,9.71,-14.97,-9.219,-1.19,-3.58,-19.249,-11.48,-1.278,-22.752,1.018,1.044,0.64,91.6,-90.96,3.58,45.68,-42.1,0.0,98.27,-98.27,0.41,8.04,-7.63,0.0,0.0,0.0,58.68,226.7,-168.02,24.03,152.42,-128.39,-22.08,231308.0,255.0,211973.0,292.0,12.96,1.82,21.13,0.0,0.05,1.31,0.0,0.0,-12.91,-0.52,-21.13,0.0
2025-12-24,61023.0,67574.0,49206.0,23675.0,2795.0,204273.0,0.0,107.0,0.0,142.0,0.0,249.0,1311.0,1570.0,1201.92,487.77,51.93,4622.62,125.36,53.64,88.19,24.24,15.0,306.43,3.65,102.62,50.04,,,156.31,175.86,161.19,152.41,2.43,0.61,492.5,0.27,0.77,0.0,0.284,0.0,1.324,71642.0,79568.0,61666.0,24425.0,2937.0,236096.0,0.053,0.1,0.46,9.35,9.92,69.95,20.14,3690.37,97.9,306.43,130.96,91.54,721.68,5038.88,14.322230336900263,23.002532308767027,6181.46,13717.1,7118.0,4185.0,113.5,31315.06,7224.0,11434.5,9674.0,3436.5,205.0,31974.0,13405.46,25151.6,16792.0,7621.5,318.5,63289.06,201.49,-213.39,192.42,-188.51,7.98,-0.01,192.51,-219.36,189.586,-185.77,11.46,-11.574,-8.98,-5.97,-2.834,2.74,3.48,-11.564,-11.08,-1.218,-21.44,1.017,1.035,0.77,82.58,-81.81,2.08,54.1,-52.02,0.0,103.76,-103.76,5.27,1.24,4.03,18.82,0.0,18.82,74.89,212.05,-137.16,21.59,154.41,-132.82,-23.78,236096.0,0.0,211597.0,282.0,13.05,1.99,19.92,0.0,0.0,1.43,0.0,0.0,-13.05,-0.57,-19.92,0.0
2025-12-25,61197.0,66386.0,46865.0,23687.0,2665.0,200800.0,0.0,60.0,0.0,0.0,0.0,60.0,1305.0,1572.4,1174.18,485.26,51.47,4588.31,127.33,39.36,79.56,19.22,14.77,280.24,2.52,60.03,50.52,,,113.07,177.86,163.13,156.16,3.01,0.84,501.0,0.0,0.06,0.0,0.0,0.0,0.06,71269.0,79705.0,60849.0,24520.0,2475.0,236036.0,0.031,0.0,0.07,3.38,3.45,81.56,14.99,3719.43,100.08,280.24,132.71,82.69,692.65,5007.8,13.831422980150965,22.077559007947603,5741.46,13127.8,6148.0,4185.0,63.5,29265.76,7984.0,10085.5,7884.0,2326.5,205.0,28485.0,13725.46,23213.3,14032.0,6511.5,268.5,57750.76,199.28,-181.77,168.58,-192.72,6.62,-0.01,198.4,-178.68,155.14,-192.98,5.71,-12.41,-0.88,3.09,-13.44,-0.26,-0.91,-12.4,-12.41,-1.032,-12.997,1.011,1.032,0.83,96.5,-95.67,1.85,58.39,-56.54,0.0,96.35,-96.35,9.18,0.55,8.63,16.44,0.0,16.44,68.69,236.97,-168.28,25.15,133.88,-108.73,-24.86,236036.0,0.0,212452.0,0.0,13.1,1.9,11.25,0.0,0.0,1.23,0.0,0.0,-13.1,-0.67,-11.25,0.0
2025-12-26,61228.0,66475.0,48217.0,23323.0,2724.0,201967.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.0,1585.7,1195.04,475.95,54.0,4640.69,126.9,38.73,80.93,17.42,16.9,280.88,4.38,53.53,62.19,,,120.1,177.54,162.91,144.38,3.08,0.83,488.74,0.0,0.0,0.0,0.0,0.0,0.0,72447.0,80683.0,62210.0,24029.0,2928.0,239059.0,0.031,0.0,0.25,2.37,2.63,79.45,17.93,3792.72,88.39,280.88,132.31,76.49,681.64,5052.43,13.49132991451638,21.66937493443749,6244.46,11453.6,6648.0,4380.0,334.5,29060.56,8014.0,9157.5,7084.0,2626.5,205.0,27087.0,14258.46,20611.1,13732.0,7006.5,539.5,56147.56,219.69,-202.84,177.19,-201.79,7.75,0.0,229.06,-206.64,165.816,-212.76,6.78,-17.744,9.37,-3.8,-11.374,-10.97,-0.97,-17.744,-12.7,-1.102,-11.688,1.013,1.031,0.73,106.64,-105.91,1.34,55.52,-54.18,0.0,98.37,-98.37,0.38,2.48,-2.1,6.57,0.0,6.57,83.93,225.68,-141.75,27.27,146.17,-118.9,-23.4671,239059.0,0.0,213812.0,0.0,13.13,2.36,10.38,0.0,0.0,1.29,0.0,0.0,-13.13,-1.06,-10.38,0.0
2025-12-27,61653.0,66766.0,48294.0,23419.0,2811.0,202943.0,0.0,0.0,0.0,0.0,0.0,0.0,1313.0,1574.1,1188.83,474.67,51.79,4602.39,126.7,39.23,80.26,18.03,14.22,278.44,9.3,52.82,70.11,,,132.23,161.26,159.77,151.19,3.04,0.82,476.08,0.0,0.0,0.0,0.0,0.0,0.0,70298.0,79856.0,60303.0,24260.0,2963.0,232606.0,0.036,0.0,0.72,3.52,4.24,78.68,17.08,3800.78,83.74,278.44,141.32,55.83,680.12,5040.23,13.493828654644728,21.822020026863854,6034.46,12208.6,7108.0,4380.0,86.5,29817.56,7254.0,9405.0,7084.0,2626.0,205.0,26574.0,13288.46,21613.6,14192.0,7006.0,291.5,56391.56,230.8,-201.38,156.97,-197.32,10.93,2.1316282072803012e-14,235.46,-203.78,141.218,-197.38,10.14,-14.33999999999999,4.66,-2.4,-15.752,-0.06,-0.7899999999999991,-14.34000000000001,-12.66,0.26,-11.569,1.021,1.043,0.75,105.28,-104.53,9.75,34.07,-24.32,0.0,104.61,-104.61,0.09,12.11,-12.02,0.0,0.0,0.0,58.02,241.36,-183.34,36.41,124.94,-88.53,-27.3201,232606.0,0.0,214080.0,0.0,13.76,1.26,10.1,0.0,0.0,3.02,0.0,0.0,-13.76,1.76,-10.1,0.0
2025-12-28,58578.0,66950.0,44040.0,22612.0,2649.0,194829.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.0,1539.1,1121.05,464.16,49.57,4444.88,126.61,39.19,75.3,16.84,13.976,271.916,4.84,50.93,59.14,,,114.91,161.94,163.018,148.28,3.03,0.84,477.108,0.0,0.0,0.0,0.0,0.0,0.0,67702.0,78291.0,57249.0,23217.0,2779.0,226172.0,0.031,0.23,0.51,3.45,4.19,83.71,12.11,3643.39,79.32,271.916,145.44,43.87,663.008,4846.944,13.678887150336378,22.28959113206177,5934.46,12208.6,6718.0,4840.0,86.5,29787.56,7669.0,9120.0,6074.0,2376.0,205.0,25444.0,13603.46,21328.6,12792.0,7216.0,291.5,55231.56,220.51,-179.61,129.57,-177.79,7.32,0.0,222.45,-186.93,123.722,-178.43,5.66,-13.528,1.94,-7.32,-5.848,-0.64,-1.66,-13.528,-13.24,-4.299,-12.683,1.013,1.035,0.76,88.96,-88.2,3.12,44.94,-41.82,0.0,95.89,-95.89,2.47,2.45,0.02,8.4,0.0,8.4,53.27,247.75,-194.48,34.3,110.91,-76.61,-26.291,226172.0,0.0,201285.0,0.0,14.01,2.59,11.02,0.0,0.0,2.04,0.0,0.0,-14.01,-0.56,-11.02,0.0
2025-12-29,62761.0,69950.0,49308.0,23175.0,2847.0,208041.0,0.0,0.0,0.0,174.0,0.0,174.0,1309.0,1566.3,1181.26,478.86,52.04,4587.46,124.37,46.31,86.33,19.83,14.4,291.24,3.27,40.47,57.37,,,101.11,170.58,160.221,145.73,2.53,0.5,479.561,0.0,0.0,0.0,0.578,0.0,0.578,71395.0,79866.0,60934.0,24159.0,2876.0,236595.0,0.029,0.0,0.0,1.17,1.17,80.14,18.69,3797.277,81.71,291.24,145.78,58.13,645.521,5019.658,12.85986017374092,21.56603099254969,5714.46,12508.6,6568.0,4840.0,63.5,29694.56,7669.0,9162.5,6284.0,2308.5,205.0,25629.0,13383.46,21671.1,12852.0,7148.5,268.5,55323.56,218.9,-177.62,138.67,-188.29,8.35,0.01,215.31,-181.76,126.755,-183.58,6.95,-16.325,-3.59,-4.14,-11.915,4.71,-1.4,-16.335,-13.48,-3.243,-14.802,1.011,1.03,0.61,94.35,-93.74,5.76,50.81,-45.05,0.0,99.97,-99.97,7.84,1.09,6.75,15.61,0.0,15.61,75.63,222.27,-146.64,35.22,114.66,-79.44,-24.82,236595.0,0.0,213099.0,0.0,14.49,2.94,13.63,0.0,0.0,1.15,0.0,0.0,-14.49,-1.79,-13.63,0.0
2025-12-30,62942.0,67039.0,50223.0,23840.0,2854.0,206898.0,0.0,0.0,0.0,7.0,0.0,7.0,1321.0,1581.3,1222.9,484.56,52.54,4662.3,124.02,50.67,101.14,21.88,15.04,312.75,5.31,17.94,28.87,,,52.12,168.59,150.25,148.12,2.75,0.44,470.15,0.13,0.0,0.0,0.24,0.0,0.37,71907.0,80743.0,62688.0,24270.0,2966.0,239690.0,0.025,0.0,0.0,3.93,3.93,83.78,12.29,3908.126,85.53,312.75,151.26,66.71,584.92,5109.296,11.448152543912116,20.5298342472231,5964.46,11798.6,6468.0,4490.0,63.5,28784.56,8599.0,9547.5,6494.0,2426.0,205.0,27271.5,14563.46,21346.1,12962.0,6916.0,268.5,56056.06,218.8,-181.69,154.36,-199.47,8.0,0.0,231.1,-189.02,150.823,-201.9,6.84,-2.2,12.300000000000011,-7.33,-3.537,-2.43,-1.16,-2.2,-12.95,-2.723,-20.718,1.012,1.03,0.73,102.41,-101.68,2.6,60.62,-58.02,0.0,97.87,-97.87,8.04,1.05,6.99,16.21,0.0,16.21,85.75,228.07,-142.32,31.11,135.53,-104.42,-24.96,239690.0,0.0,214359.0,412.0,14.82,3.62,19.82,0.0,0.0,1.02,0.0,0.0,-14.82,-2.59,-19.82,0.0
2025-12-31,62340.0,64850.0,50389.0,23614.0,2798.0,203991.0,0.0,0.0,0.0,53.0,0.0,53.0,1328.0,1564.9,1244.76,488.13,54.74,4680.53,121.49,42.8,103.83,22.38,14.95,305.45,16.28,42.17,19.33,,,77.78,108.46,138.149,130.86,3.1,0.56,381.129,0.29,0.0,0.0,0.631,0.0,0.921,72499.0,80699.0,64329.0,24015.0,2954.0,241201.0,0.045,0.37,1.71,4.72,6.8,79.35,13.84,3957.175,87.16,305.45,147.57,73.6,521.189,5092.144,10.23515831445458,19.13160743293984,5264.46,11166.7,5968.0,4900.0,84.5,27383.66,7289.0,10222.5,7020.0,2358.5,205.0,27095.0,12553.46,21389.2,12988.0,7258.5,289.5,54478.66,236.07,-207.2,173.88,-211.09,8.34,0.0,265.2,-230.97,166.402,-218.43,6.28,-11.518,29.13,-23.77,-7.478,-7.34,-2.06,-11.518,-13.21,-3.816,-19.952,1.013,1.024,0.74,108.49,-107.75,3.91,68.0,-64.09,0.0,103.38,-103.38,8.45,0.73,7.72,15.98,0.0,15.98,47.25,268.65,-221.4,27.96,143.44,-115.48,-20.77,241201.0,0.0,215173.0,482.0,14.35,3.13,19.22,0.0,0.0,0.99,0.0,0.0,-14.35,-2.14,-19.22,0.0
